Order Date,Region,Customer Segment,Product Category,Units Sold,Unit Price,Revenue,Profit Margin
2021-06-25 18:00:00,West,Corporate,Furniture,35,173.66,6078.1,0.08
2021-06-25 19:00:00,South,Consumer,Furniture,17,79.71,1355.07,0.27
2021-06-25 20:00:00,North,Consumer,Electronics,27,148.12,3999.24,0.12
2021-06-25 21:00:00,West,Consumer,Office Supplies,44,450.57,19825.08,0.23
2021-06-25 22:00:00,North,Corporate,Furniture,3,88.1,264.3,0.16
2021-06-25 23:00:00,East,Small Business,Electronics,2,171.32,342.64,0.21
2021-06-26 0:00:00,West,Small Business,Furniture,4,237.67,950.68,0.28
2021-06-26 1:00:00,West,Consumer,Office Supplies,18,425.09,7651.62,0.26
2021-06-26 2:00:00,North,Small Business,Electronics,20,469.48,9389.6,0.07
2021-06-26 3:00:00,West,Small Business,Electronics,21,218.65,4591.65,0.26
2021-06-26 4:00:00,West,Consumer,Office Supplies,14,466.66,6533.24,0.16
2021-06-26 5:00:00,West,Consumer,Electronics,8,89.11,712.88,0.14
2021-06-26 6:00:00,East,Corporate,Office Supplies,2,86.86,173.72,0.22
2021-06-26 7:00:00,North,Corporate,Electronics,26,475.13,12353.38,0.29
2021-06-26 8:00:00,West,Corporate,Office Supplies,19,259.74,4935.06,0.07
2021-06-26 9:00:00,South,Corporate,Furniture,42,101.09,4245.78,0.24
2021-06-26 10:00:00,South,Small Business,Furniture,28,249.12,6975.36,0.1
2021-06-26 11:00:00,South,Small Business,Furniture,29,393.77,11419.33,0.15
2021-06-26 12:00:00,South,Corporate,Electronics,5,415.19,2075.95,0.27
2021-06-26 13:00:00,East,Corporate,Office Supplies,43,433.34,18633.62,0.19
2021-06-26 14:00:00,West,Consumer,Office Supplies,28,289.09,8094.52,0.07
2021-06-26 15:00:00,North,Small Business,Furniture,41,434.8,17826.8,0.18
2021-06-26 16:00:00,West,Small Business,Furniture,48,259.91,12475.68,0.25
2021-06-26 17:00:00,East,Corporate,Furniture,26,307.46,7993.96,0.18
2021-06-26 18:00:00,South,Small Business,Office Supplies,5,381.77,1908.85,0.09
2021-06-26 19:00:00,East,Consumer,Furniture,15,218.46,3276.9,0.16
2021-06-26 20:00:00,West,Consumer,Electronics,46,46.05,2118.3,0.28
2021-06-26 21:00:00,North,Small Business,Furniture,9,181.58,1634.22,0.21
2021-06-26 22:00:00,East,Corporate,Furniture,32,315.73,10103.36,0.23
2021-06-26 23:00:00,North,Small Business,Office Supplies,26,104.24,2710.24,0.25
2021-06-27 0:00:00,East,Consumer,Electronics,37,82.71,3060.27,0.07
2021-06-27 1:00:00,North,Corporate,Office Supplies,15,153.61,2304.15,0.2
2021-06-27 2:00:00,North,Small Business,Electronics,41,25.73,1054.93,0.14
2021-06-27 3:00:00,South,Corporate,Electronics,4,374.28,1497.12,0.08
2021-06-27 4:00:00,North,Corporate,Furniture,36,136.77,4923.72,0.1
2021-06-27 5:00:00,South,Consumer,Furniture,20,70.88,1417.6,0.25
2021-06-27 6:00:00,West,Corporate,Office Supplies,27,352.57,9519.39,0.09
2021-06-27 7:00:00,West,Small Business,Office Supplies,21,423.03,8883.63,0.13
2021-06-27 8:00:00,South,Corporate,Office Supplies,22,19.74,434.28,0.12
2021-06-27 9:00:00,South,Corporate,Electronics,7,124.46,871.22,0.06
2021-06-27 10:00:00,East,Small Business,Office Supplies,47,473.16,22238.52,0.17
2021-06-27 11:00:00,East,Consumer,Electronics,31,198.77,6161.87,0.24
2021-06-27 12:00:00,East,Consumer,Electronics,17,469.91,7988.47,0.06
2021-06-27 13:00:00,West,Small Business,Electronics,7,144.36,1010.52,0.08
2021-06-27 14:00:00,East,Small Business,Electronics,19,116.85,2220.15,0.23
2021-06-27 15:00:00,North,Consumer,Electronics,28,114.91,3217.48,0.2
2021-06-27 16:00:00,North,Corporate,Furniture,10,51.76,517.6,0.23
2021-06-27 17:00:00,East,Small Business,Electronics,27,449.25,12129.75,0.11
2021-06-27 18:00:00,North,Corporate,Electronics,13,490.12,6371.56,0.25
2021-06-27 19:00:00,West,Small Business,Furniture,2,477.71,955.42,0.17
2021-06-27 20:00:00,North,Consumer,Furniture,22,427.49,9404.78,0.2
2021-06-27 21:00:00,West,Corporate,Furniture,20,424.98,8499.6,0.07
2021-06-27 22:00:00,South,Corporate,Office Supplies,43,333.93,14358.99,0.1
2021-06-27 23:00:00,South,Small Business,Office Supplies,5,414.84,2074.2,0.24
2021-06-28 0:00:00,South,Corporate,Electronics,6,112.09,672.54,0.11
2021-06-28 1:00:00,South,Small Business,Electronics,35,200.08,7002.8,0.07
2021-06-28 2:00:00,North,Consumer,Electronics,1,324.01,324.01,0.2
2021-06-28 3:00:00,East,Corporate,Electronics,35,438.64,15352.4,0.19
2021-06-28 4:00:00,North,Small Business,Furniture,3,333.63,1000.89,0.2
2021-06-28 5:00:00,West,Corporate,Office Supplies,36,421.12,15160.32,0.2
2021-06-28 6:00:00,North,Small Business,Furniture,7,242.24,1695.68,0.18
2021-06-28 7:00:00,North,Small Business,Office Supplies,29,361.48,10482.92,0.17
2021-06-28 8:00:00,West,Small Business,Furniture,15,490.19,7352.85,0.28
2021-06-28 9:00:00,South,Consumer,Electronics,11,85.21,937.31,0.18
2021-06-28 10:00:00,South,Corporate,Office Supplies,18,464.19,8355.42,0.2
2021-06-28 11:00:00,South,Consumer,Electronics,44,265.96,11702.24,0.12
2021-06-28 12:00:00,East,Small Business,Office Supplies,4,325.18,1300.72,0.27
2021-06-28 13:00:00,West,Small Business,Office Supplies,24,440.16,10563.84,0.06
2021-06-28 14:00:00,West,Consumer,Electronics,11,210.73,2318.03,0.19
2021-06-28 15:00:00,North,Consumer,Electronics,6,215.16,1290.96,0.15
2021-06-28 16:00:00,East,Corporate,Electronics,18,268.32,4829.76,0.2
2021-06-28 17:00:00,South,Small Business,Furniture,15,19.36,290.4,0.14
2021-06-28 18:00:00,East,Consumer,Office Supplies,3,253.37,760.11,0.23
2021-06-28 19:00:00,West,Small Business,Office Supplies,17,152.63,2594.71,0.06
2021-06-28 20:00:00,West,Small Business,Office Supplies,33,464.7,15335.1,0.15
2021-06-28 21:00:00,North,Corporate,Electronics,34,52.99,1801.66,0.26
2021-06-28 22:00:00,North,Corporate,Office Supplies,30,235.07,7052.1,0.11
2021-06-28 23:00:00,West,Corporate,Office Supplies,19,474.26,9010.94,0.06
2021-06-29 0:00:00,South,Consumer,Electronics,9,451.51,4063.59,0.17
2021-06-29 1:00:00,South,Small Business,Electronics,40,353.66,14146.4,0.29
2021-06-29 2:00:00,East,Consumer,Office Supplies,44,298.79,13146.76,0.07
2021-06-29 3:00:00,West,Consumer,Furniture,31,147.56,4574.36,0.07
2021-06-29 4:00:00,West,Corporate,Electronics,27,189.81,5124.87,0.2
2021-06-29 5:00:00,South,Small Business,Furniture,47,54.17,2545.99,0.11
2021-06-29 6:00:00,South,Small Business,Furniture,25,395.19,9879.75,0.15
2021-06-29 7:00:00,West,Corporate,Furniture,7,168.7,1180.9,0.26
2021-06-29 8:00:00,North,Small Business,Furniture,48,337.21,16186.08,0.1
2021-06-29 9:00:00,West,Corporate,Electronics,7,185.22,1296.54,0.23
2021-06-29 10:00:00,West,Consumer,Office Supplies,20,237.52,4750.4,0.18
2021-06-29 11:00:00,South,Consumer,Office Supplies,44,281.95,12405.8,0.28
2021-06-29 12:00:00,South,Corporate,Electronics,49,402.91,19742.59,0.29
2021-06-29 13:00:00,North,Consumer,Electronics,43,113.47,4879.21,0.17
2021-06-29 14:00:00,North,Consumer,Furniture,36,205.4,7394.4,0.2
2021-06-29 15:00:00,East,Corporate,Furniture,19,73.74,1401.06,0.24
2021-06-29 16:00:00,West,Consumer,Electronics,2,47.12,94.24,0.13
2021-06-29 17:00:00,South,Small Business,Office Supplies,34,306.29,10413.86,0.11
2021-06-29 18:00:00,North,Consumer,Furniture,17,102.65,1745.05,0.29
2021-06-29 19:00:00,East,Corporate,Electronics,24,39.3,943.2,0.16
2021-06-29 20:00:00,East,Small Business,Electronics,9,449.58,4046.22,0.05
2021-06-29 21:00:00,South,Small Business,Electronics,1,271.81,271.81,0.26
2021-06-29 22:00:00,South,Consumer,Furniture,42,75.97,3190.74,0.2
2021-06-29 23:00:00,East,Small Business,Electronics,28,36.18,1013.04,0.09
2021-06-30 0:00:00,North,Corporate,Office Supplies,15,68.73,1030.95,0.06
2021-06-30 1:00:00,East,Small Business,Electronics,21,240.96,5060.16,0.12
2021-06-30 2:00:00,West,Consumer,Furniture,15,337.55,5063.25,0.28
2021-06-30 3:00:00,West,Consumer,Office Supplies,23,324.23,7457.29,0.28
2021-06-30 4:00:00,South,Small Business,Office Supplies,2,80.77,161.54,0.13
2021-06-30 5:00:00,North,Corporate,Electronics,46,320.41,14738.86,0.26
2021-06-30 6:00:00,North,Corporate,Electronics,36,208.38,7501.68,0.16
2021-06-30 7:00:00,West,Consumer,Office Supplies,9,237.72,2139.48,0.21
2021-06-30 8:00:00,East,Consumer,Electronics,2,402.7,805.4,0.13
2021-06-30 9:00:00,South,Corporate,Furniture,2,172.92,345.84,0.18
2021-06-30 10:00:00,East,Small Business,Office Supplies,18,82.03,1476.54,0.12
2021-06-30 11:00:00,East,Small Business,Electronics,17,437.99,7445.83,0.07
2021-06-30 12:00:00,East,Small Business,Office Supplies,41,113.94,4671.54,0.08
2021-06-30 13:00:00,North,Small Business,Electronics,8,154.07,1232.56,0.12
2021-06-30 14:00:00,West,Corporate,Electronics,34,356.23,12111.82,0.29
2021-06-30 15:00:00,North,Consumer,Furniture,34,344.94,11727.96,0.29
2021-06-30 16:00:00,West,Consumer,Electronics,5,402.2,2011,0.26
2021-06-30 17:00:00,South,Small Business,Electronics,44,100.09,4403.96,0.11
2021-06-30 18:00:00,South,Corporate,Electronics,29,182.62,5295.98,0.16
2021-06-30 19:00:00,East,Corporate,Furniture,28,71.68,2007.04,0.16
2021-06-30 20:00:00,West,Small Business,Electronics,16,275.11,4401.76,0.15
2021-06-30 21:00:00,West,Small Business,Electronics,14,153.36,2147.04,0.06
2021-06-30 22:00:00,West,Small Business,Electronics,2,347.58,695.16,0.18
2021-06-30 23:00:00,East,Consumer,Office Supplies,40,10.17,406.8,0.07
2021-07-01 0:00:00,East,Small Business,Furniture,4,39.24,156.96,0.25
2021-07-01 1:00:00,South,Consumer,Office Supplies,41,221.95,9099.95,0.22
2021-07-01 2:00:00,North,Corporate,Furniture,31,479.51,14864.81,0.14
2021-07-01 3:00:00,West,Corporate,Furniture,26,446.52,11609.52,0.21
2021-07-01 4:00:00,West,Consumer,Office Supplies,27,497.06,13420.62,0.11
2021-07-01 5:00:00,North,Consumer,Furniture,34,214.25,7284.5,0.12
2021-07-01 6:00:00,West,Consumer,Furniture,31,32.82,1017.42,0.13
2021-07-01 7:00:00,East,Consumer,Office Supplies,48,159.92,7676.16,0.25
2021-07-01 8:00:00,East,Small Business,Electronics,11,341.13,3752.43,0.1
2021-07-01 9:00:00,West,Corporate,Furniture,8,76.23,609.84,0.19
2021-07-01 10:00:00,East,Small Business,Office Supplies,12,156.99,1883.88,0.1
2021-07-01 11:00:00,East,Consumer,Furniture,35,37.52,1313.2,0.12
2021-07-01 12:00:00,West,Small Business,Office Supplies,45,242.73,10922.85,0.11
2021-07-01 13:00:00,South,Small Business,Electronics,34,112.37,3820.58,0.21
2021-07-01 14:00:00,North,Corporate,Furniture,13,54.71,711.23,0.18
2021-07-01 15:00:00,East,Small Business,Electronics,27,211.5,5710.5,0.23
2021-07-01 16:00:00,South,Corporate,Electronics,8,182.1,1456.8,0.1
2021-07-01 17:00:00,East,Consumer,Office Supplies,47,273.38,12848.86,0.05
2021-07-01 18:00:00,East,Small Business,Furniture,21,377.03,7917.63,0.22
2021-07-01 19:00:00,North,Consumer,Furniture,41,65.16,2671.56,0.08
2021-07-01 20:00:00,East,Corporate,Furniture,11,397.65,4374.15,0.11
2021-07-01 21:00:00,North,Consumer,Furniture,22,22.88,503.36,0.13
2021-07-01 22:00:00,North,Consumer,Furniture,21,227.12,4769.52,0.24
2021-07-01 23:00:00,North,Corporate,Office Supplies,28,297.84,8339.52,0.21
2021-07-02 0:00:00,South,Consumer,Furniture,3,478.93,1436.79,0.1
2021-07-02 1:00:00,West,Consumer,Electronics,7,291.22,2038.54,0.2
2021-07-02 2:00:00,South,Consumer,Electronics,14,87.79,1229.06,0.23
2021-07-02 3:00:00,West,Small Business,Furniture,15,263.6,3954,0.15
2021-07-02 4:00:00,West,Consumer,Office Supplies,9,203.93,1835.37,0.11
2021-07-02 5:00:00,North,Corporate,Office Supplies,43,244.88,10529.84,0.22
2021-07-02 6:00:00,East,Small Business,Furniture,7,106.58,746.06,0.2
2021-07-02 7:00:00,North,Small Business,Electronics,12,255.41,3064.92,0.07
2021-07-02 8:00:00,East,Corporate,Furniture,19,83.52,1586.88,0.22
2021-07-02 9:00:00,West,Consumer,Furniture,27,374.58,10113.66,0.17
2021-07-02 10:00:00,North,Small Business,Furniture,18,301.01,5418.18,0.24
2021-07-02 11:00:00,East,Small Business,Office Supplies,13,48.48,630.24,0.1
2021-07-02 12:00:00,South,Small Business,Office Supplies,43,445.91,19174.13,0.11
2021-07-02 13:00:00,East,Consumer,Electronics,1,312.03,312.03,0.19
2021-07-02 14:00:00,North,Small Business,Electronics,38,164.89,6265.82,0.17
2021-07-02 15:00:00,South,Corporate,Furniture,21,32.36,679.56,0.15
2021-07-02 16:00:00,East,Consumer,Electronics,34,319.79,10872.86,0.24
2021-07-02 17:00:00,East,Corporate,Furniture,13,192.99,2508.87,0.19
2021-07-02 18:00:00,East,Corporate,Electronics,45,454.73,20462.85,0.23
2021-07-02 19:00:00,East,Small Business,Furniture,41,27.09,1110.69,0.09
2021-07-02 20:00:00,East,Small Business,Office Supplies,23,29.16,670.68,0.23
2021-07-02 21:00:00,South,Small Business,Furniture,1,475.16,475.16,0.17
2021-07-02 22:00:00,West,Corporate,Office Supplies,23,482.79,11104.17,0.06
2021-07-02 23:00:00,South,Consumer,Office Supplies,28,23.59,660.52,0.11
2021-07-03 0:00:00,South,Small Business,Electronics,32,360.86,11547.52,0.06
2021-07-03 1:00:00,South,Small Business,Electronics,8,118.53,948.24,0.16
2021-07-03 2:00:00,West,Corporate,Office Supplies,26,353.68,9195.68,0.13
2021-07-03 3:00:00,North,Consumer,Furniture,14,435.68,6099.52,0.3
2021-07-03 4:00:00,West,Corporate,Furniture,24,59.41,1425.84,0.27
2021-07-03 5:00:00,South,Small Business,Electronics,48,127,6096,0.26
2021-07-03 6:00:00,East,Corporate,Furniture,29,21.8,632.2,0.18
2021-07-03 7:00:00,East,Small Business,Furniture,4,31.48,125.92,0.25
2021-07-03 8:00:00,South,Consumer,Furniture,18,24.51,441.18,0.12
2021-07-03 9:00:00,East,Corporate,Office Supplies,14,402.33,5632.62,0.19
2021-07-03 10:00:00,South,Small Business,Office Supplies,27,156.16,4216.32,0.15
2021-07-03 11:00:00,East,Small Business,Furniture,41,251.67,10318.47,0.09
2021-07-03 12:00:00,West,Small Business,Electronics,47,396.04,18613.88,0.07
2021-07-03 13:00:00,North,Small Business,Furniture,3,252.52,757.56,0.19
2021-07-03 14:00:00,North,Corporate,Electronics,30,220.31,6609.3,0.07
2021-07-03 15:00:00,West,Small Business,Office Supplies,36,15.67,564.12,0.23
2021-07-03 16:00:00,West,Corporate,Furniture,23,288.34,6631.82,0.28
2021-07-03 17:00:00,South,Small Business,Furniture,18,71.12,1280.16,0.09
2021-07-03 18:00:00,South,Corporate,Electronics,46,384.68,17695.28,0.17
2021-07-03 19:00:00,South,Corporate,Electronics,47,136.29,6405.63,0.23
2021-07-03 20:00:00,East,Small Business,Furniture,40,340.35,13614,0.12
2021-07-03 21:00:00,South,Small Business,Furniture,10,326.65,3266.5,0.28
2021-07-03 22:00:00,West,Small Business,Electronics,12,312.17,3746.04,0.27
2021-07-03 23:00:00,North,Small Business,Office Supplies,41,140.81,5773.21,0.08
2021-07-04 0:00:00,East,Consumer,Electronics,8,140.87,1126.96,0.06
2021-07-04 1:00:00,South,Small Business,Furniture,32,432.89,13852.48,0.29
2021-07-04 2:00:00,East,Small Business,Office Supplies,17,16.28,276.76,0.29
2021-07-04 3:00:00,East,Small Business,Office Supplies,41,98.95,4056.95,0.16
2021-07-04 4:00:00,South,Corporate,Office Supplies,45,308.98,13904.1,0.06
2021-07-04 5:00:00,East,Small Business,Office Supplies,14,410.35,5744.9,0.2
2021-07-04 6:00:00,North,Corporate,Furniture,37,185.59,6866.83,0.12
2021-07-04 7:00:00,West,Corporate,Office Supplies,9,330.19,2971.71,0.28
2021-07-04 8:00:00,West,Corporate,Electronics,26,283.01,7358.26,0.25
2021-07-04 9:00:00,North,Corporate,Electronics,48,41.62,1997.76,0.21
2021-07-04 10:00:00,East,Consumer,Electronics,24,314.66,7551.84,0.12
2021-07-04 11:00:00,South,Small Business,Furniture,23,408.81,9402.63,0.23
2021-07-04 12:00:00,East,Corporate,Office Supplies,31,496.3,15385.3,0.12
2021-07-04 13:00:00,North,Small Business,Electronics,39,24.52,956.28,0.06
2021-07-04 14:00:00,East,Corporate,Electronics,44,333.43,14670.92,0.18
2021-07-04 15:00:00,West,Consumer,Electronics,2,213.13,426.26,0.17
2021-07-04 16:00:00,East,Corporate,Office Supplies,18,14.8,266.4,0.24
2021-07-04 17:00:00,North,Small Business,Electronics,16,311.04,4976.64,0.27
2021-07-04 18:00:00,West,Small Business,Office Supplies,29,69.99,2029.71,0.14
2021-07-04 19:00:00,East,Consumer,Office Supplies,11,195.5,2150.5,0.16
2021-07-04 20:00:00,East,Small Business,Office Supplies,2,138.07,276.14,0.17
2021-07-04 21:00:00,West,Small Business,Furniture,14,186.97,2617.58,0.13
2021-07-04 22:00:00,South,Corporate,Furniture,4,251.42,1005.68,0.24
2021-07-04 23:00:00,West,Small Business,Office Supplies,39,186.01,7254.39,0.18
2021-07-05 0:00:00,South,Corporate,Office Supplies,34,280.84,9548.56,0.28
2021-07-05 1:00:00,North,Consumer,Furniture,46,126.94,5839.24,0.21
2021-07-05 2:00:00,North,Small Business,Furniture,39,321.33,12531.87,0.1
2021-07-05 3:00:00,West,Corporate,Office Supplies,9,428.34,3855.06,0.09
2021-07-05 4:00:00,West,Small Business,Furniture,40,119.79,4791.6,0.14
2021-07-05 5:00:00,North,Corporate,Electronics,41,258.86,10613.26,0.14
2021-07-05 6:00:00,South,Consumer,Office Supplies,7,327.86,2295.02,0.15
2021-07-05 7:00:00,North,Corporate,Office Supplies,17,286.67,4873.39,0.1
2021-07-05 8:00:00,West,Small Business,Furniture,23,189.17,4350.91,0.29
2021-07-05 9:00:00,North,Corporate,Electronics,45,324.68,14610.6,0.09
2021-07-05 10:00:00,West,Small Business,Furniture,11,23.84,262.24,0.21
2021-07-05 11:00:00,West,Consumer,Electronics,22,191.25,4207.5,0.05
2021-07-05 12:00:00,North,Corporate,Electronics,18,270.98,4877.64,0.15
2021-07-05 13:00:00,South,Small Business,Office Supplies,49,20.1,984.9,0.13
2021-07-05 14:00:00,East,Small Business,Electronics,28,258.75,7245,0.15
2021-07-05 15:00:00,North,Small Business,Office Supplies,16,330.58,5289.28,0.17
2021-07-05 16:00:00,East,Corporate,Electronics,42,382.01,16044.42,0.2
2021-07-05 17:00:00,North,Corporate,Office Supplies,4,65.55,262.2,0.2
2021-07-05 18:00:00,East,Corporate,Electronics,36,495.38,17833.68,0.21
2021-07-05 19:00:00,South,Consumer,Furniture,22,307.02,6754.44,0.26
2021-07-05 20:00:00,South,Small Business,Electronics,11,187.96,2067.56,0.27
2021-07-05 21:00:00,North,Small Business,Furniture,21,132.06,2773.26,0.23
2021-07-05 22:00:00,West,Consumer,Electronics,40,290.72,11628.8,0.07
2021-07-05 23:00:00,East,Consumer,Electronics,41,442.04,18123.64,0.29
2021-07-06 0:00:00,West,Corporate,Office Supplies,16,265.08,4241.28,0.29
2021-07-06 1:00:00,West,Corporate,Electronics,42,334.12,14033.04,0.23
2021-07-06 2:00:00,West,Corporate,Electronics,9,185.27,1667.43,0.18
2021-07-06 3:00:00,South,Corporate,Electronics,35,200.19,7006.65,0.11
2021-07-06 4:00:00,North,Corporate,Furniture,34,150.23,5107.82,0.24
2021-07-06 5:00:00,North,Corporate,Office Supplies,9,355.76,3201.84,0.27
2021-07-06 6:00:00,South,Consumer,Office Supplies,13,186,2418,0.22
2021-07-06 7:00:00,South,Consumer,Electronics,6,103.45,620.7,0.21
2021-07-06 8:00:00,North,Consumer,Electronics,4,191.01,764.04,0.1
2021-07-06 9:00:00,West,Small Business,Furniture,46,428.38,19705.48,0.14
2021-07-06 10:00:00,East,Small Business,Electronics,28,371.74,10408.72,0.23
2021-07-06 11:00:00,East,Corporate,Office Supplies,11,173.97,1913.67,0.05
2021-07-06 12:00:00,East,Consumer,Office Supplies,34,454.34,15447.56,0.21
2021-07-06 13:00:00,West,Small Business,Furniture,35,46.67,1633.45,0.24
2021-07-06 14:00:00,North,Small Business,Furniture,5,34.38,171.9,0.13
2021-07-06 15:00:00,South,Consumer,Office Supplies,39,72.46,2825.94,0.07
2021-07-06 16:00:00,North,Small Business,Furniture,11,67.06,737.66,0.25
2021-07-06 17:00:00,West,Small Business,Electronics,12,53.04,636.48,0.09
2021-07-06 18:00:00,South,Consumer,Electronics,43,334.06,14364.58,0.14
2021-07-06 19:00:00,West,Small Business,Furniture,19,304.41,5783.79,0.23
2021-07-06 20:00:00,East,Consumer,Office Supplies,13,327.33,4255.29,0.25
2021-07-06 21:00:00,East,Small Business,Furniture,4,347.3,1389.2,0.27
2021-07-06 22:00:00,West,Consumer,Office Supplies,14,380.87,5332.18,0.18
2021-07-06 23:00:00,South,Small Business,Furniture,44,111.52,4906.88,0.17
2021-07-07 0:00:00,South,Small Business,Furniture,2,314.93,629.86,0.26
2021-07-07 1:00:00,North,Consumer,Furniture,8,294.22,2353.76,0.19
2021-07-07 2:00:00,East,Small Business,Electronics,22,472.39,10392.58,0.19
2021-07-07 3:00:00,North,Consumer,Electronics,13,123.86,1610.18,0.16
2021-07-07 4:00:00,North,Consumer,Office Supplies,21,38.77,814.17,0.14
2021-07-07 5:00:00,West,Small Business,Furniture,21,330.21,6934.41,0.17
2021-07-07 6:00:00,West,Corporate,Electronics,28,372.68,10435.04,0.14
2021-07-07 7:00:00,North,Small Business,Furniture,33,148.77,4909.41,0.14
